Tree_ID,Easting,Northing,first_year,nests_at_first
9d93cf53bb07,521286,173331,2018,1
9d93e822afe7,520389,172755,2019,11
9d9d1eb2598e,519032,172188,2017,12
9da53de1bd82,521072,172179,2013,4
9da9fac22fcc,518603,172507,2020,1
9db67d434dee,519309,170554,2013,2
9db8313b8cee,519148,171189,2019,1
9de6ecee740c,519040,173775,2019,9
9deb491b5541,519624,171224,2015,2
9def530013a3,521975,173143,2015,1
9df55068c51a,519782,173147,2015,26
9dfef355c524,519870,171085,2014,15
9e07c6ee50a6,519423,172538,2018,6
9e34b81dc996,520513,173304,2020,5
9e37f5f6be46,521217,172371,2015,3
9e3a1acd96bb,519228,171341,2019,4
9e3df5ae68df,519974,173861,2015,5
9e4a993b708a,521301,172883,2016,1
9e5429a6237a,519963,171658,2014,1
9e59bf5a326c,520341,172708,2015,2
9e67652697a4,520045,172743,2013,1
9e7be291ebf3,518424,172759,2019,2
9e82ee39924b,519679,170767,2014,4
9e9268907e4d,518601,173169,2016,1
9e927994f2b5,520434,172617,2014,2
9e939330ec12,519856,173759,2014,5
9e9cc94e8665,518869,172524,2014,2
9eaa1eafcdab,518727,173364,2014,3
9eb10105fe86,519662,173231,2015,9
9ebe4a6e798c,519645,171176,2015,7
9ed2583d77e7,521279,172631,2016,8
9ed2fc0cc5ca,519767,173850,2018,1
9ee4c409e448,518936,172257,2020,6
9ef166914d92,520369,174461,2014,6
9ef6d8a0d7d9,519861,171386,2016,12
9f0366fff9f8,521350,173270,2018,1
9f05546a86d0,519491,172794,2014,3
9f05a8e03c42,519805,170979,2015,25
9f05d3842b77,520116,172442,2016,4
9f0ebf9d431a,520470,171644,2013,1
9f0f75287197,520706,172614,2014,2
9f10c7d005cb,518916,172296,2020,1
9f120bb375fb,519630,171779,2019,5
9f134dc3b266,520113,172546,2016,4
9f1602283786,520799,174440,2017,5
9f3172bdff00,518882,172270,2017,2
9f412f0bee2e,519956,174163,2014,1
9f61a04ba6ca,518918,171479,2013,1
9f716f340765,519997,173433,2015,9
9f79e01767fa,519945,173810,2020,2
9f880f241aab,519634,172873,2013,3
9f8fb252d651,519927,173946,2014,1
9fa04a3f78f9,520307,171519,2019,1
9fa60a043d77,519633,171072,2013,2
9face98167ea,519639,171064,2014,4
9fae7e3f0035,518241,173151,2013,6
9fb1450a639d,521274,172724,2020,2
9fb393146b78,520915,174398,2020,1
9fb887a3aa29,521286,172687,2020,1
9fc3f39cdc75,518844,172744,2014,9
9fc4152705c4,520914,174339,2019,15
9fc973a96730,519831,173931,2013,6
9fd652345693,519408,170773,2014,3
9fd934922119,520101,172469,2017,4
9fe28c82c935,521172,173281,2014,12
9fe3e1f670a9,518999,172092,2014,21
9ff23cdcf710,520585,174053,2013,6
9ff720a6de33,520224,174383,2014,8
a01bd293619e,519754,171940,2020,4
a034aaa89fb4,519843,174004,2014,25
a03579169df1,521340,173281,2014,1
a0408aae6d7e,519163,170783,2017,1
a04171b656de,521152,172431,2015,2
a0422489d924,518440,172731,2014,7
a049eaa779ca,520598,173341,2018,1
a06d7b1ab1ae,520967,172860,2014,1
a077142d413a,519553,172700,2014,1
a07d22454872,518554,172719,2015,15
a084e0bbb680,519584,171870,2018,1
a0a647e78588,520791,174421,2013,1
a0af9b691da7,519516,171641,2014,2
a0b205e21947,519184,170693,2013,2
a0b7de1ace7c,520368,172759,2020,3
a0c28310599c,521307,173180,2017,11
a0d247656b48,519567,173788,2018,1
a0ed07815688,519943,172468,2013,7
a0f5fb2d90dc,519930,172464,2014,1
a0f781fb59f2,520069,172492,2018,4
a0fa07662b92,519099,170964,2017,1
a106e30fb208,519838,172070,2018,2
a115f6a0a4ac,519859,171322,2013,1
a125a3e4054a,519377,172848,2014,10
a12785fdddb8,520694,172148,2017,14
a127991b5260,521165,173417,2020,2
a12a6115e51a,519020,172633,2020,13
a1305fa24ca8,520983,173488,2013,5
a1307371c4e3,519617,171113,2016,21
a14abce11f1b,519596,172600,2013,24
a15cddaceaf1,519427,170722,2014,8
a16df3e94719,520268,172679,2014,1
a1864b1b2db3,519536,170645,2016,1
a18a644005b9,520524,173962,2020,3
a1aa3976f732,519741,171879,2015,1
a1aa3ccb107d,520549,173987,2013,21
a1c628f82b1b,519059,172143,2017,20
a1d470d5a088,519292,172784,2016,4
a1d6b9baafc0,520177,174318,2014,23
a1dea7762bc2,520000,173559,2020,11
a1dfad78b108,520190,174387,2014,10
a1e510e83331,520077,172425,2018,6
a1e79f7b4208,519142,170813,2014,3
a1f30657f1eb,519349,172529,2015,4
a1fb3c7a1c7b,519069,172272,2017,4
a208e3f56125,520498,171821,2014,1
a20eb480eaa0,520435,173579,2019,11
a219ea3139c8,520058,172437,2018,1
a21b37108bcf,519499,172761,2014,2
a21c89ca3d9a,520939,172401,2014,2
a240a0811e3b,519222,174036,2014,8
a244ce403096,521183,172251,2014,1
a24854862f1c,519808,171215,2014,12
a24a098c1793,519450,173387,2018,3
a25818d4977c,519096,171454,2013,1
a293953b30f9,520718,172182,2018,29
a293c1f308a0,520287,172707,2016,7
a298978ba65a,519986,173936,2013,3
a2b1e8ae60e0,518959,171756,2020,1
a2bdab4ec85f,521261,173332,2014,14
a2c5daec86aa,519360,173722,2015,1
a2d40b717a90,519308,170504,2013,1
a2db7efb01a7,520172,171871,2015,17
a2e2ab051240,518487,172861,2015,22
a2e755bbba40,520575,174077,2013,12
a2f39851947f,519866,173548,2020,4
a30b34d1d9fd,519822,173453,2013,3
a30ef9c07c82,521026,173484,2020,11
a3151fa838f4,519818,171705,2020,1
a31bc68b8947,520385,173180,2016,9
a352bd1e8287,520620,174080,2013,10
a3537a562336,519673,171007,2020,1
a361f589fb0c,519562,171953,2018,4
a3656a30e3d7,521313,173984,2018,2
a3757f867381,519524,172689,2019,3
a37eaeaa72d4,518988,171236,2014,21
a3838502fd11,519922,171435,2014,1
a39785066941,521284,172632,2020,1
a3a5befd7a2d,519996,173306,2016,3
a3ab98a4c1a2,520450,172728,2019,9
a3bb7905eccf,519967,171857,2017,1
a3c4a6b2d5a1,521132,173351,2018,3
a3c803ac4892,521209,172289,2014,1
a3ca25c7ce4f,519941,171092,2014,1
a3cd38f6438b,519902,172020,2019,1
a3edb9b60754,519703,173447,2015,3
a3ee33345363,518705,173036,2019,2
a3f14fabac5c,519470,173406,2014,2
a3fafa7b1dfc,519265,171733,2013,4
a40b32dc2243,518718,173641,2017,6
a41e5219f8f6,518716,173403,2014,3
a4279158245d,521066,173201,2017,22
a42d3c15331a,519938,172414,2019,7
a445b3ec326c,519453,173496,2017,25
a457706d1f1f,521007,174095,2014,3
a45edd2a1909,519625,171709,2014,2
a46d3dfa7fd1,519926,174126,2020,2
a47a475aa14d,521280,172703,2015,1
a47d193bd64a,520135,173521,2013,2
a47e90a4c1e9,520277,173371,2017,39
a49fb742ac69,520547,171813,2016,2
a4b3f075ee6a,518501,172682,2015,2
a4cd3a83246b,518916,172315,2014,1
a4d0aaca38d4,519871,173437,2020,21
a4dac7dc1861,521199,173618,2014,4
a4f4d4735b1a,521049,173648,2018,11
a4fc6b6d63b1,519109,172054,2017,14
a504406cb962,518676,172567,2015,1
a50ab15516e3,520404,173323,2020,9
a50df2499b1a,519042,171050,2014,10
a52a732f7826,519762,171649,2015,3
a52c955473b7,518758,172337,2014,9
a531de43fba2,519764,170944,2019,2
a5341ca39160,520028,173600,2017,18
a5397635d9e5,519624,171024,2018,1
a5441ad1d2f0,520211,173328,2013,2
a5456e833d1a,518585,173326,2015,1
a5517f58d838,518908,172240,2017,5
a55d0f972b23,519619,172710,2013,1
a55e5f6913b6,519780,173144,2014,2
a55e661f8d15,518991,171289,2013,3
a56b1e18b88d,519032,173782,2019,3
a57058b773ae,521252,173653,2014,1
a5709f2f26f9,519592,172754,2013,1
a574aa312832,521020,172874,2014,9
a57783983fd5,520675,173830,2014,27
a57e4360e71a,520822,172168,2018,2
a58b000b4af8,519599,172695,2019,8
a58fb39e6a59,519789,174022,2013,3
a5a12891fc12,519639,170698,2014,1
a5a1c7236b12,519611,171030,2013,1
a5abd853fb32,518619,172601,2013,1
a5aedc19e475,519213,171957,2017,15
a5b3711ab5b0,520657,174020,2013,1
a5b49a36c392,520125,173877,2013,8
a5b5d0917f5a,520240,171871,2014,6
a5b745c17e0b,519366,171054,2015,6
a5befcb5b7dd,519576,171847,2014,4
a5c4897bea12,520000,174021,2013,4
a5d5dc826455,521211,172936,2014,1
a5dbb5ae46f9,519499,172560,2019,41
a5e17c14243c,519512,174070,2018,1
a5e38414f604,520947,172313,2019,7
a5f062d81aab,522259,173100,2015,1
a5f51bf67cb4,519312,173750,2020,1
a6141d804714,519048,172215,2017,4
a61f5bafd2d6,519921,172629,2013,1
a6275cbb87ce,519597,170920,2013,2
a6348495fe09,520500,172483,2014,5
a63d973dd4be,519199,172680,2019,2
a65726c1d409,518914,171905,2016,3
a663f830c2fb,520835,172224,2018,97
a66a9c884689,519500,172790,2015,1
a67ab6649bc8,521169,173360,2018,7
a67cf9eb5e17,519911,171364,2014,2
a68229e0543a,519443,174351,2017,2
a682ac90bc9d,519394,172813,2014,22
a689d14af39f,521094,173100,2019,36
a68d016915ea,518545,173558,2016,1
a6915983c81a,518570,173740,2020,3
a69560307f3f,519699,171662,2014,1
a69f1ee743c2,520899,173477,2013,1
a6a65c4cdb03,521333,173221,2014,1
a6aa828962d6,519043,171068,2013,5
a6b1de297603,521234,173663,2018,2
a6c46e27c91d,519806,173420,2015,2
a6d441a60b11,519140,171696,2015,1
a6dc5a292f34,519455,172817,2015,3
a6dcd4ec2826,521239,172529,2016,2
a6ee0048e0fb,519587,172683,2019,1
a6f6c7178ae3,519834,171777,2014,1
a7215b858cb2,519413,170606,2015,8
a72eb87b6d4b,519143,170770,2014,2
a7384e6d5846,521237,172615,2016,2
a7407625d19b,519270,170473,2020,1
a761f02cb874,518711,173410,2014,2
a76fbb3e4f3e,519988,173946,2014,4
a77622ac2d86,519113,171644,2020,1
a776995f9842,518928,172243,2020,3
a77b8f0f1a26,521000,173349,2013,1
a77e71122a17,519881,171310,2013,1
a78397b7545d,520222,171858,2014,18
a78dab2b7143,520470,171953,2016,2
a793d4b9928c,519807,172906,2016,1
a7a035e198b3,522228,173177,2013,3
a7a546cdb129,519531,171651,2017,6
a7abe8c9cdb3,520958,172865,2014,2
a7b2aef45a44,520560,174192,2013,5
a7b50d885b5e,519959,173938,2020,1
a7c049e425dd,519951,174092,2013,1
a7c064217635,520629,173015,2017,6
a7c213a58518,519031,171194,2013,1
a7dff719d7a6,519442,172842,2018,2
a7ef6f2fbed9,519972,173919,2018,1
a7fdfef41294,520755,174073,2013,6
a8017ff6694d,519456,173493,2015,8
a822fdb36d28,519791,173887,2013,13
a82c6b4c71e6,520975,172301,2015,2
a82fe7c6f1ee,519154,171524,2019,2
a858a81cbc6e,519994,173958,2014,1
a858ba84fa24,519834,173789,2013,2
a87230fbe4c5,520596,174000,2013,9
a874b29cee68,521271,172736,2016,8
a878386588cc,518548,172666,2020,7
a8787be58e30,519658,172895,2017,1
a879bc5fde4c,520203,172821,2014,3
a87ba0c1d6d2,520538,173778,2020,4
a8843534e674,521317,172398,2020,3
a8922ec46894,519517,171726,2014,1
a8ab424ccc85,521205,173520,2018,2
a8ab4e24acd4,520037,173311,2016,5
a8ab5100cf89,520718,173352,2016,1
a8aff30e4246,520009,173377,2017,11
a8ca61e62e7e,519616,171501,2014,5
a8d3cd95b373,519160,172556,2018,6
a8d51e0d11d6,520155,171831,2013,4
a8d9dc9a9f0e,518581,173818,2014,1
a8de095dbbb7,520072,172421,2019,13
a8e2b839633c,519649,171880,2018,4
a8f2d9f5bfc8,518631,173448,2018,2
a8f3b102b282,520801,174101,2014,8
a8f59c01b80f,519132,172578,2013,2
a8fa9781d9c5,519769,171864,2020,1
a9011a52afab,519945,173283,2018,6
a902fd5eedfe,520679,172099,2017,7
a905a1a8d9b5,520606,173433,2015,5
a90976bbfdf9,521265,174133,2013,1
a9122da4f30b,520978,173606,2015,4
a916ef5343a0,521072,173625,2018,1
a91861b7440c,520933,174347,2020,6
a918c1f09923,518616,173427,2020,2
a91b6bfecf23,518561,172798,2015,1
a91d102d7b45,518939,171922,2016,2
a91d9a4b63ac,520230,172761,2020,3
a921294f5948,519909,174038,2014,4
a92a59ff8449,519914,172480,2019,3
a92f36addb17,520926,172407,2014,1
a934fadc0564,520514,173984,2014,2
a94abd38f0b0,519078,171068,2017,3
a95d70cfed44,520167,171850,2014,1
a95d8d888119,521235,172306,2015,5
a963886421f7,520803,174431,2017,1
a96a5c6046f9,519449,172798,2014,4
a97bee5be391,520735,172152,2017,68
a97d58f219f0,521011,173671,2015,3
a9844e2006a8,521120,172215,2015,2
a985b30299bb,519501,173803,2015,1
a98abd226a3c,518934,172153,2020,4
a98ce57a3366,520160,171579,2019,5
a98e9f73c261,519492,171685,2018,3
a996a46be0a6,520258,172688,2016,8
a997df354a5a,518764,173258,2013,2
a99a85f1ab3c,520621,174084,2013,15
a99f8cc169a9,519198,171437,2013,5
a9b798440b8f,518825,173045,2020,1
a9c2407e0e7d,519554,172629,2016,4
a9c4f3746153,521317,172966,2017,6
a9c72f9ba17f,519087,170908,2013,6
a9c8b765de34,522262,173128,2013,1
a9d56dd4c558,519164,174358,2014,1
a9e4d445810e,519127,171990,2016,1
a9ed5b85a03e,520054,172968,2013,1
a9f008448f06,518666,173538,2016,2
aa0213da7eef,520831,172205,2018,34
aa0e3017965c,519883,171727,2014,1
aa1e578a3d71,521178,174047,2013,1
aa3e67750dfc,521205,173494,2014,5
aa4282147977,519717,174448,2020,2
aa50c6f42157,519575,171928,2020,1
aa66ff7a5670,520585,173301,2015,1
aa776aee4c63,519312,172812,2015,1
aa8925e62f0c,520043,173556,2014,10
aa95fda05ef1,521292,172534,2016,11
aaaa7ce019ec,519757,173440,2020,3
aab9ef850c86,520397,174397,2014,1
aac67f4c504b,519620,172697,2017,2
aac8d681663f,519040,171053,2020,2
aacd71e06f94,520058,172735,2017,13
aad2e99feb24,519643,172874,2015,4
aad5f82c1617,519994,172039,2017,3
aad934222371,519834,171799,2016,1
aaee8b36c0ea,519072,173779,2014,1
aaeff3ca95cc,518713,172581,2018,2
aafd9d619205,519667,172868,2013,1
ab2122a8f977,519768,171953,2015,2
ab3014ab46d3,518749,172461,2018,3
ab36d07cad6b,520103,173416,2013,3
ab3d24df9faf,519104,170945,2013,2
ab457487ba83,519558,172786,2013,3
ab48966f5dfe,521202,172267,2014,9
ab570cab4f09,519413,173628,2019,46
ab580ce8df60,519846,171329,2017,70
ab602e04e599,519857,171804,2014,1
ab642c22d5da,519783,173147,2013,7
ab792bb3123f,520272,174511,2020,1
ab7b875447fb,520097,173542,2014,2
ab7c89303e69,519799,172043,2019,1
ab8889ea99bc,521279,172458,2016,2
ab8a1fa71941,519590,173448,2020,2
ab8bdcfa3733,520083,172744,2013,2
ab94b539e2a0,519032,171134,2013,10
ab9c3fc55914,520747,174179,2014,8
aba2ee9d564f,519553,174449,2015,40
abcb36ce1940,519220,171441,2013,2
abdc4fd1c8b7,521290,173613,2017,3
abdce9fb3046,520784,174145,2014,7
abddeb495b7c,519646,172869,2019,5
abdfbcbc8506,519314,172687,2017,2
abe83afc049b,519572,171703,2014,1
abe87c879606,519772,171864,2014,4
abea03ef8650,518889,172819,2019,7
abeac9e36f54,519544,172231,2018,66
ac0ec881b805,519472,173929,2019,2
ac1520faf86d,519464,172829,2015,1
ac172fbf16e6,519824,171863,2014,2
ac22eb17901b,520997,174271,2014,1
ac27750ef40e,519110,171004,2017,1
ac318c337de6,520902,174357,2017,2
ac446320d28b,519802,173649,2019,4
ac44c6e0f022,520212,172513,2017,9
ac4ed9f2f1bc,519843,173803,2020,24
ac61ce4780f5,519628,171212,2015,3
ac66a6a3c023,519848,173415,2015,3
ac6be10a7c74,519314,172206,2016,18
ac8813e95f44,520058,171504,2015,14
ac8d0780e339,518615,173257,2015,4
ac935ea0bcbb,520685,174094,2015,6
ac93b176ac4f,520367,173203,2018,6
ac93e52ba9c9,519749,172032,2015,2
ac99d8e72052,520333,173176,2017,50
ac9b9fe0287e,518504,172839,2015,14
aca38e2903f8,521045,173592,2017,1
acb598c28b2c,520345,172705,2019,3
acd070f95622,520312,171525,2015,6
acdb28801ef8,519787,171848,2020,5
ace3525cd7e5,519788,172048,2015,6
acf927211bcd,520587,174000,2013,2
ad0c2ad9e6f8,518969,171769,2015,1
ad116ecc9433,521153,173414,2020,5
ad1485cfac20,521323,173650,2013,2
ad1d3aeb7128,520593,173282,2018,1
ad26db40fe5c,521141,173574,2014,5
ad3487a98ab3,520839,174432,2014,1
ad4b5e537c95,519491,173352,2016,4
ad4d273a8481,519731,171062,2013,2
ad5e0aa72b26,520072,172586,2013,1
ad64dad1ee81,520564,174457,2019,15
ad67fdb219de,520619,173513,2017,5
ad7d07bfb37b,521276,173507,2020,4
ad85d8f34aac,518902,172240,2014,4
ad8a41a7e04c,519887,171804,2013,1
ad916760ae58,518709,173365,2014,5
ad9642a57de2,519573,172672,2013,5
ad9c4b692f26,520987,173603,2015,3
adb184c2716e,518790,172333,2015,7
adcef8f5cf08,519186,172286,2018,5
add645b1cd32,519129,171544,2019,3
addd2a387c80,520892,173484,2013,1
ade3bba81d04,519544,172794,2016,2
ade4b183e653,521109,172386,2019,3
ae08c89612df,519906,173972,2014,2
ae0b20cbcd2b,520229,172705,2016,6
ae1c1dafd39f,519215,170593,2014,3
ae1d4b72f295,520572,174056,2013,3
ae25c1e88f23,518643,172576,2015,1
ae27e6600f1e,519724,173414,2020,2
ae2ec1b8a740,519690,174448,2013,4
ae3d1833ca0d,521234,173627,2014,2
ae3e8c484a0a,519550,171588,2014,7
ae3fcedc5735,518706,173407,2016,27
ae4192a32129,519567,171098,2014,3
ae45681a37c8,519414,172860,2014,1
ae5b26539083,520805,173535,2013,1
ae64c7e49956,521195,173627,2014,1
ae66c227f655,519409,170766,2013,1
ae6d12059b3c,519583,171166,2016,16
ae71cc59367c,518690,172528,2014,1
ae7cdae4c755,519664,170690,2016,9
ae86164aac1f,519428,170768,2014,2
ae90b6666748,520713,173347,2015,2
ae931997be7e,520234,174350,2015,3
ae9d312de413,519668,170729,2014,2
aea7ca3dc185,520138,172609,2020,1
aebb5ff186b8,519452,173589,2017,13
aebd662dd7e3,521144,173347,2014,3
aec46383f69d,521138,172298,2014,1
aec6e2b9fda0,519169,171070,2015,26
aeca2f7848ca,521092,172359,2016,21
aed3f2819692,519891,174469,2020,1
aedc34d290d4,519513,171661,2018,3
aee0a7c63fb4,520720,173400,2013,1
af018bc38b46,520855,174468,2020,1
af0c7d74ffe5,519972,171902,2014,2
af1d4a1b99d7,518888,172429,2016,15
af26a2c255c9,520093,172437,2018,5
af29011419ff,519801,172056,2014,2
af2d1a8aae13,520148,171521,2015,26
af351ba15b06,519166,170735,2014,12
af388cfc22c0,519035,171115,2013,5
af38d5300b79,520963,172822,2014,3
af47c59dbc91,519736,171893,2014,2
af57d081680e,520409,173210,2016,6
af5ed331d027,520262,172709,2020,2
af7554d060fe,519196,172289,2014,3
af7c55e1f636,520572,173485,2019,2
af7cc9575379,520111,171520,2015,18
af7d2075f1ad,519852,172054,2014,1
af7e579ea5e8,521270,172450,2015,1
af8510ceeae8,520648,174022,2015,2
afaea93c6422,519456,170625,2013,1
afc58eaa5faa,520777,174452,2020,2
aff20e79448b,519706,173410,2019,9
affdfa26e50a,519221,174103,2016,4
affe74b3574c,521073,172444,2016,25
b00047b33453,520032,171248,2015,14
b00a905c2897,519012,171598,2014,1
b011e47f7a72,519579,172822,2013,3
b0241f2cc7e6,519455,174279,2019,6
b03c5e7dd3ce,521062,173595,2020,4
b047b8112cba,519785,171803,2018,1
b0644f29148d,519226,174088,2013,2
b06ad5c54f49,521059,173628,2018,8
b074b93c6fdf,519146,171317,2020,1
b077f86a43b0,520018,171581,2017,1
b0859add5ab6,520502,174474,2020,5
b0adc2967988,519874,172017,2019,2
b0b11874ce1a,520757,173539,2017,6
b0bd87db590b,520980,174055,2013,1
b0c472557991,521287,172857,2016,4
b0c4c0b39acb,520008,173887,2018,2
b0c505f6439a,520273,172666,2016,9
b0c53ea949dc,518921,172685,2014,2
b0c9448f32cb,519976,171505,2017,11
b0de926c0500,519761,173921,2020,3
b0e1ede74487,519900,172276,2019,3
b0f4886d8f81,520734,172171,2017,30
b0f6f573bb38,520229,171599,2019,6
b0ff7dff005c,518588,172667,2015,22
b1216e505a2a,519761,172087,2014,2
b13262bee154,518524,172868,2015,3
b136e230a3ba,520961,172404,2014,1
b147482623d2,519943,173430,2013,2
b1479733a23c,520486,173959,2013,4
b14f9c03ee1e,519285,170525,2013,9
b16d9d514515,520318,173398,2019,9
b170036cbb75,521063,173636,2017,2
b17058599ef2,519849,171819,2015,1
b1878d7b963b,521121,173159,2014,2
b18a0bf6dc70,519824,171075,2020,1
b18bf4360825,521088,172444,2019,5
b18cdd9392a3,519762,171711,2020,1
b19de9d6936b,520125,174156,2018,1
b1ad78d260f1,520046,172984,2020,1
b1b116ccff85,520165,171544,2015,42
b1cee4d1aa4f,519395,174404,2019,3
b1d64e059f36,520973,172046,2018,7
b1e29049e604,521272,172690,2015,2
b1f62497fb55,520166,173912,2018,6
b2063dd12810,519110,174297,2017,2
b219527c5ac8,518622,173372,2014,3
b21c277def70,518930,172828,2018,1
b227e00e5b5e,518952,171366,2014,1
b2312baac003,519568,171088,2020,2
b235d762b2d3,519089,171007,2017,1
b23a21b2d218,519544,172819,2014,4
b24946d84939,519073,171041,2013,1
b25ec3c0f9b1,519504,171991,2014,1
b270d136b463,519790,171983,2019,2
b2731fc78721,519651,170721,2014,5
b273aa6be6e4,521320,173123,2020,2
b275c3db56c5,518450,173490,2014,3
b2871fe54611,518805,172691,2020,1
b289c1b5e758,518993,171783,2014,3
b290b61620f2,520978,174308,2020,2
b29594cbeee0,520824,174476,2019,1
b2974e7cab4d,520784,172059,2015,4
b2b38e4e7ff7,519497,173810,2019,1
b2b437642364,520978,173675,2018,12
b2c972c2df6e,519977,173383,2018,4
b2d7e25fe6f0,519785,171914,2020,1
b2daa135b512,521124,172198,2016,7
b2db92af03eb,520730,172908,2019,12
b2f574eeb9f6,519195,170729,2013,2
b2f94d754f27,519648,171397,2020,2
b30025058760,519800,173470,2015,2
b30104c7eb8e,519899,174046,2015,4
b3078e093233,520315,171519,2019,4
b310057c593c,519835,171838,2017,1
b31bb77b1030,519339,174345,2013,1
b321a2a1bce5,519419,174378,2020,2
b32bc94eb718,520039,171354,2014,3
b32ded4ad46e,520210,174297,2013,16
b3439f98717f,519311,172479,2019,17
b34ccf266c76,518639,173494,2020,1
b35ddde86b42,518994,173867,2020,3
b36d20b32c82,520718,172177,2018,26
b37eb09596bc,520103,172600,2020,1
b37f2ba73ac8,519886,171008,2015,13
b38081af407a,521034,173677,2017,9
b3a3434946f3,519544,173060,2014,3
b3b14c7b6402,519685,171840,2019,1
b3b6f6759580,522239,173174,2013,4
b3c50261f9c8,519724,172920,2013,6
b3d07f30eee0,520803,172186,2017,15
b3d9b68bd44e,519713,170763,2016,1
b3f3a10e67eb,521071,173606,2013,3
b3f5da4f03d6,519832,172216,2020,4
b41368f61206,519366,172065,2017,13
b42631899db7,518755,172511,2017,3
b434f7984864,518826,172673,2020,3
b43589d9dd50,520735,174192,2013,2
b44fa174d3ac,519078,173798,2015,3
b4595867dd0e,520644,174033,2015,2
b45c7397b19e,520006,173548,2020,2
b4677418ca5f,519495,173499,2015,11
b468e946e0bb,519501,172558,2020,6
b4728b99ffa6,520019,172466,2015,4
b472e8252e70,519511,170985,2014,11
b480b471968c,518925,171523,2020,3
b485e37bccb0,521246,172485,2016,4
b4885041cb66,518435,172726,2020,2
b4b4461361b6,519784,172843,2014,2
b4b8946c6b16,519238,172787,2014,1
b4be4f7af322,520601,174194,2020,10
b4c028ebdeec,520175,174260,2020,6
b4c8bc65881b,519206,173851,2015,3
b4c9d6bc399e,519878,173994,2013,3
b4cb1b5db2e0,519626,173669,2013,1
b4df1d2db73f,520962,172823,2017,6
b4f55f88602b,520240,172727,2016,3
b4f59b418bd3,520177,174287,2014,6
b4fa11563f15,521006,172293,2019,7
b50bfd61bea0,520963,172245,2016,5
b51b8c9adef6,518449,172724,2013,3
b51cdc0a9e8c,519333,170499,2013,1
b52b089561b4,519545,172247,2016,6
b52b29e25b05,519565,171869,2013,1
b5468d48c4a4,519912,173963,2014,3
b553d3e8073e,520642,173401,2015,1
b556c30b74ad,519198,172596,2016,6
b56b0073fadf,519866,171341,2015,7
b5776d17a487,519994,171997,2016,1
b57b48a5ce57,519123,171534,2020,1
b58ee4ed0300,519310,173770,2017,6
b5908b08806b,519026,173777,2019,5
b593fd754626,521215,174117,2013,1
b59fae5b61d7,520750,173378,2013,1
b5a3d7697dc4,519797,174476,2020,1
b5abc32b35c9,520779,173229,2018,2
b5b6ed0b0ffa,518411,173473,2013,4
b5bc1102e8f6,520415,173428,2019,4
